Date,City,State,PM2.5,PM10,NO2,SO2,CO,O3,AQI
2024-07-26,Pune,Maharashtra,30.98,105.49,33.83,20.61,0.51,62.97,105.49
2024-07-26,Jaipur,Rajasthan,75.93,209.36,56.76,11.18,1.46,42.78,209.36
2024-07-26,Lucknow,Uttar Pradesh,113.82,239.74,52.42,25.45,1.26,50.45,239.74
2024-07-27,Delhi,Delhi,46.56,119.49,33.1,14.63,0.87,47.35,119.49
2024-07-27,Mumbai,Maharashtra,51.16,107.37,47.65,16.65,0.82,47.5,107.37
2024-07-27,Kolkata,West Bengal,53.2,103.4,38.08,14.66,0.52,43.04,103.4
2024-07-27,Chennai,Tamil Nadu,47.82,80.98,34.94,13.29,0.73,47.56,80.98
2024-07-27,Bangalore,Karnataka,31.86,116.91,16.87,14.08,0.57,52.38,116.91
2024-07-27,Hyderabad,Telangana,35.17,64.4,36.9,12.79,0.66,54.55,64.4
2024-07-27,Ahmedabad,Gujarat,78.08,147.55,30.12,22.04,0.91,44.13,147.55
2024-07-27,Pune,Maharashtra,57.29,144.35,26.07,17.75,0.5,48.24,144.35
2024-07-27,Jaipur,Rajasthan,74.96,200.43,33.86,16.84,0.94,38.46,200.43
2024-07-27,Lucknow,Uttar Pradesh,70.55,122.61,51.27,13.04,1.01,38.12,122.61
2024-07-28,Delhi,Delhi,88.08,152.55,57.57,14.86,1.47,52.94,152.55
2024-07-28,Mumbai,Maharashtra,35.41,92.18,31.68,14.34,0.4,47.62,92.18
2024-07-28,Kolkata,West Bengal,53.72,106.17,18.28,20.26,0.86,47.95,106.17
2024-07-28,Chennai,Tamil Nadu,49.82,133.35,32.28,6.69,0.45,58.72,133.35
2024-07-28,Bangalore,Karnataka,61.15,,17.45,8.39,0.43,58.87,101.91
2024-07-28,Hyderabad,Telangana,,111.22,44.7,14.7,0.7,57.34,111.22
2024-07-28,Ahmedabad,Gujarat,66.62,102.87,35.08,22.57,0.93,59.36,111.03
2024-07-28,Pune,Maharashtra,46.83,113.82,22.71,10.33,0.84,52.97,113.82
2024-07-28,Jaipur,Rajasthan,70.06,61.03,34.48,15.9,0.85,39.89,116.76
2024-07-28,Lucknow,Uttar Pradesh,72.82,135.57,41.75,18.71,1.0,50.6,135.57
2024-07-29,Delhi,Delhi,122.89,,50.39,16.34,1.24,48.06,204.82
2024-07-29,Mumbai,Maharashtra,69.46,139.03,53.72,14.82,0.72,51.26,139.03
2024-07-29,Kolkata,West Bengal,71.53,126.93,,11.59,1.06,40.73,126.93
2024-07-29,Chennai,Tamil Nadu,68.71,94.38,42.53,11.54,0.82,57.06,114.52
2024-07-29,Bangalore,Karnataka,57.67,87.73,45.22,14.06,0.64,43.79,96.11
2024-07-29,Hyderabad,Telangana,86.53,94.99,28.55,16.47,1.1,51.36,144.21
2024-07-29,Ahmedabad,Gujarat,69.93,192.86,51.76,11.39,0.98,52.02,192.86
2024-07-29,Pune,Maharashtra,56.55,120.4,27.81,14.95,0.75,56.48,120.4
2024-07-29,Jaipur,Rajasthan,93.48,199.74,50.72,15.87,1.24,47.43,199.74
2024-07-29,Lucknow,Uttar Pradesh,102.75,175.23,37.74,15.08,1.27,45.66,175.23
2024-07-30,Delhi,Delhi,94.92,172.66,60.6,24.89,1.35,47.82,172.66
2024-07-30,Mumbai,Maharashtra,55.22,101.36,48.76,12.71,0.88,42.89,101.36
2024-07-30,Kolkata,West Bengal,77.71,180.42,38.7,20.01,1.06,44.26,180.42
2024-07-30,Chennai,Tamil Nadu,38.79,106.96,25.3,10.98,0.9,46.22,106.96
2024-07-30,Bangalore,Karnataka,37.33,91.57,34.33,12.05,0.29,58.58,91.57
2024-07-30,Hyderabad,Telangana,82.26,112.41,45.83,20.15,0.83,54.07,137.1
2024-07-30,Ahmedabad,Gujarat,77.89,149.51,54.92,12.48,1.29,50.22,149.51
2024-07-30,Pune,Maharashtra,56.63,92.52,35.75,12.76,0.58,60.38,94.39
2024-07-30,Jaipur,Rajasthan,80.18,172.81,63.35,12.75,1.3,55.29,172.81
2024-07-30,Lucknow,Uttar Pradesh,95.66,232.55,46.37,17.26,1.37,37.83,232.55
2024-07-31,Delhi,Delhi,113.49,196.01,70.37,12.3,1.44,43.84,196.01
2024-07-31,Mumbai,Maharashtra,55.83,,35.0,16.51,0.83,50.02,93.05
2024-07-31,Kolkata,West Bengal,71.24,135.53,37.65,8.65,1.15,48.52,135.53
2024-07-31,Chennai,Tamil Nadu,52.34,125.3,40.78,8.88,0.59,60.61,125.3
2024-07-31,Bangalore,Karnataka,54.52,67.65,36.02,12.36,0.55,58.71,90.86
2024-07-31,Hyderabad,Telangana,54.52,125.15,37.14,4.43,0.89,51.59,125.15
2024-07-31,Ahmedabad,Gujarat,86.75,195.45,44.03,21.06,1.41,49.08,195.45
2024-07-31,Pune,Maharashtra,43.79,,35.53,8.82,0.8,50.35,72.98
2024-07-31,Jaipur,Rajasthan,114.24,169.24,43.1,15.12,0.99,48.86,190.4
2024-07-31,Lucknow,Uttar Pradesh,81.7,188.13,48.2,15.37,1.31,50.01,188.13
2024-08-01,Delhi,Delhi,90.77,204.31,58.48,19.49,1.34,51.85,204.31
2024-08-01,Mumbai,Maharashtra,85.18,105.34,8.45,12.53,1.2,38.74,141.96
2024-08-01,Kolkata,West Bengal,63.19,189.38,37.5,14.12,1.18,50.66,189.38
2024-08-01,Chennai,Tamil Nadu,70.59,136.37,39.36,15.41,0.67,51.5,136.37
2024-08-01,Bangalore,Karnataka,44.33,85.58,29.5,15.85,0.6,48.77,85.58
2024-08-01,Hyderabad,Telangana,91.27,113.6,57.25,21.69,0.59,50.6,152.11
2024-08-01,Ahmedabad,Gujarat,90.55,150.41,51.82,16.69,0.87,54.55,150.92
2024-08-01,Pune,Maharashtra,44.16,89.56,44.46,17.67,0.83,60.13,89.56
2024-08-01,Jaipur,Rajasthan,61.53,116.97,44.38,16.15,1.46,51.38,116.97
2024-08-01,Lucknow,Uttar Pradesh,116.56,180.65,43.31,14.8,1.5,47.84,194.26
2024-08-02,Delhi,Delhi,115.35,188.14,40.19,22.11,1.21,45.25,192.25
2024-08-02,Mumbai,Maharashtra,70.56,128.08,42.19,14.96,0.87,40.75,128.08
2024-08-02,Kolkata,West Bengal,73.53,155.2,40.47,13.93,0.86,48.19,155.2
2024-08-02,Chennai,Tamil Nadu,40.62,81.14,47.6,9.13,0.44,62.52,81.14
2024-08-02,Bangalore,Karnataka,53.47,104.45,31.98,6.8,0.62,48.38,104.45
2024-08-02,Hyderabad,Telangana,52.38,158.87,40.73,5.37,0.64,45.59,158.87
2024-08-02,Ahmedabad,Gujarat,56.68,178.4,44.86,6.35,1.47,51.81,178.4
2024-08-02,Pune,Maharashtra,55.73,119.45,30.17,9.73,0.87,52.01,119.45
2024-08-02,Jaipur,Rajasthan,87.22,194.7,41.04,18.2,1.13,50.01,194.7
2024-08-02,Lucknow,Uttar Pradesh,102.56,199.65,51.11,23.02,0.97,37.27,199.65
2024-08-03,Delhi,Delhi,70.37,170.17,47.98,22.94,0.89,45.15,170.17
2024-08-03,Mumbai,Maharashtra,15.72,94.64,38.91,16.54,0.58,45.91,94.64
2024-08-03,Kolkata,West Bengal,31.22,73.62,38.16,7.56,0.93,41.62,73.62
2024-08-03,Chennai,Tamil Nadu,54.82,84.64,29.86,8.5,0.59,57.83,91.37
2024-08-03,Bangalore,Karnataka,10,34.28,10.07,4.97,0.13,59.9,59.9
2024-08-03,Hyderabad,Telangana,60.63,96.1,27.28,12.39,0.6,49.57,101.05
2024-08-03,Ahmedabad,Gujarat,58.11,128.7,44.38,10.46,0.89,48.23,128.7
2024-08-03,Pune,Maharashtra,27.48,20,,15.77,0.37,64.82,64.82
2024-08-03,Jaipur,Rajasthan,44.22,114.57,38.99,19.77,0.79,53.02,114.57
2024-08-03,Lucknow,Uttar Pradesh,73.36,133.08,34.38,9.77,1.05,38.07,133.08
2024-08-04,Delhi,Delhi,70.55,178.23,37.95,20.07,0.7,47.18,178.23
2024-08-04,Mumbai,Maharashtra,14.75,76.06,30.11,16.41,0.97,42.48,76.06
2024-08-04,Kolkata,West Bengal,70.05,147.63,38.92,12.78,0.53,45.72,147.63
2024-08-04,Chennai,Tamil Nadu,27.39,60.74,19.9,16.63,0.65,51.44,60.74
2024-08-04,Bangalore,Karnataka,29.22,54.51,30.38,6.23,0.48,58.77,58.77
2024-08-04,Hyderabad,Telangana,24.52,82.04,19.11,5.28,0.6,52.6,82.04
2024-08-04,Ahmedabad,Gujarat,48.62,87.91,28.1,17.07,0.92,49.52,87.91
2024-08-04,Pune,Maharashtra,,80.64,43.27,15.69,0.81,52.58,80.64
2024-08-04,Jaipur,Rajasthan,88.15,97.71,38.8,17.4,0.74,46.67,146.91
2024-08-04,Lucknow,Uttar Pradesh,78.49,160.65,44.05,22.18,0.98,44.3,160.65
2024-08-05,Delhi,Delhi,95.2,138.07,58.43,15.39,1.19,48.85,158.67
2024-08-05,Mumbai,Maharashtra,43.87,,56.72,15.44,0.74,43.37,73.12
2024-08-05,Kolkata,West Bengal,57.3,165.5,36.55,18.43,0.82,46.84,165.5
2024-08-05,Chennai,Tamil Nadu,74.5,111.26,21.89,3,0.71,57.75,124.16
2024-08-05,Bangalore,Karnataka,42.92,85.87,29.44,8.87,0.88,53.45,85.87
2024-08-05,Hyderabad,Telangana,65.34,124.71,28.48,3.94,1.0,50.01,124.71
2024-08-05,Ahmedabad,Gujarat,77.11,156.5,54.5,13.38,1.08,49.76,156.5
2024-08-05,Pune,Maharashtra,39.87,156.56,45.91,19.71,0.87,51.74,156.56
2024-08-05,Jaipur,Rajasthan,78.3,199.92,47.76,13.16,1.4,46.73,199.92
2024-08-05,Lucknow,Uttar Pradesh,70.01,145.22,51.15,25.45,1.33,40.04,145.22
2024-08-06,Delhi,Delhi,103.49,150.73,40.05,13.56,1.3,42.42,172.49
2024-08-06,Mumbai,Maharashtra,74.43,146.68,,11.95,0.92,40.16,146.68
2024-08-06,Kolkata,West Bengal,102.94,148.08,36.64,17.06,0.81,56.82,171.56
2024-08-06,Chennai,Tamil Nadu,49.78,126.38,39.75,10.76,0.45,46.23,126.38
2024-08-06,Bangalore,Karnataka,18.3,90.31,39.38,3.16,0.59,70.08,90.31
2024-08-06,Hyderabad,Telangana,56.3,118.76,36.72,14.31,0.78,56.59,118.76
2024-08-06,Ahmedabad,Gujarat,72.32,174.2,51.96,19.78,1.0,41.98,174.2
2024-08-06,Pune,Maharashtra,54.54,,46.61,11.88,0.59,51.82,90.9
2024-08-06,Jaipur,Rajasthan,95.08,179.36,62.53,16.21,1.23,52.12,179.36
2024-08-06,Lucknow,Uttar Pradesh,77.93,195.17,67.03,16.81,1.53,49.84,195.17
2024-08-07,Delhi,Delhi,89.7,176.91,64.41,17.61,1.56,59.85,176.91
2024-08-07,Mumbai,Maharashtra,65.23,118.95,33.49,14.32,0.85,43.17,118.95
2024-08-07,Kolkata,West Bengal,51.0,191.37,38.16,18.18,1.03,51.23,191.37
2024-08-07,Chennai,Tamil Nadu,32.78,97.96,24.53,19.31,0.64,46.34,97.96
2024-08-07,Bangalore,Karnataka,49.5,53.28,17.13,6.23,0.98,68.57,82.5
2024-08-07,Hyderabad,Telangana,69.12,136.53,28.05,16.84,0.83,47.25,136.53
2024-08-07,Ahmedabad,Gujarat,65.07,132.73,45.02,20.34,1.31,40.57,132.73
2024-08-07,Pune,Maharashtra,81.29,133.33,34.71,12.22,0.6,58.86,135.48
2024-08-07,Jaipur,Rajasthan,85.69,144.81,53.3,16.6,1.03,50.82,144.81
2024-08-07,Lucknow,Uttar Pradesh,82.1,221.44,49.74,19.12,1.29,57.61,221.44
2024-08-08,Delhi,Delhi,113.04,243.04,50.44,17.41,1.18,44.44,243.04
2024-08-08,Mumbai,Maharashtra,94.12,140.8,37.46,14.39,0.75,49.37,156.86
2024-08-08,Kolkata,West Bengal,53.78,122.0,49.81,10.75,1.11,47.1,122.0
2024-08-08,Chennai,Tamil Nadu,57.09,105.87,30.29,11.91,0.81,59.91,105.87
2024-08-08,Bangalore,Karnataka,52.03,110.22,37.6,9.26,0.62,60.64,110.22
2024-08-08,Hyderabad,Telangana,42.18,104.38,33.99,11.27,0.7,54.35,104.38
2024-08-08,Ahmedabad,Gujarat,78.62,145.7,51.86,15.74,1.18,42.72,145.7
2024-08-08,Pune,Maharashtra,75.96,64.47,38.46,10.02,1.1,55.22,126.6
2024-08-08,Jaipur,Rajasthan,85.09,183.57,59.6,18.2,1.24,42.62,183.57
2024-08-08,Lucknow,Uttar Pradesh,81.97,138.81,51.74,15.29,1.34,45.51,138.81
2024-08-09,Delhi,Delhi,85.95,199.38,41.99,14.26,1.57,52.28,199.38
2024-08-09,Mumbai,Maharashtra,53.88,149.66,42.99,13.95,0.84,37.13,149.66
2024-08-09,Kolkata,West Bengal,75.42,102.5,37.45,19.92,1.26,54.0,125.69
2024-08-09,Chennai,Tamil Nadu,36.63,58.32,23.55,3.91,0.71,55.86,61.05
2024-08-09,Bangalore,Karnataka,34.02,88.55,29.16,12.98,0.77,64.03,88.55
2024-08-09,Hyderabad,Telangana,63.27,119.91,27.16,12.12,0.43,60.56,119.91
2024-08-09,Ahmedabad,Gujarat,75.41,193.79,57.73,24.1,0.93,48.96,193.79
2024-08-09,Pune,Maharashtra,32.18,98.34,33.55,11.41,0.63,38.39,98.34
2024-08-09,Jaipur,Rajasthan,90.54,166.08,50.99,14.21,1.28,47.26,166.08
2024-08-09,Lucknow,Uttar Pradesh,101.07,205.24,44.37,16.72,1.07,51.17,205.24
2024-08-10,Delhi,Delhi,54.46,136.29,47.74,11.92,1.17,42.86,136.29
2024-08-10,Mumbai,Maharashtra,34.43,88.87,43.84,9.5,0.35,50.0,88.87
2024-08-10,Kolkata,West Bengal,10.83,101.69,33.17,7.31,0.3,46.73,101.69
2024-08-10,Chennai,Tamil Nadu,40.04,73.83,21.5,10.07,0.52,47.31,73.83
2024-08-10,Bangalore,Karnataka,47.47,78.98,19.44,5.95,0.23,62.92,79.12
2024-08-10,Hyderabad,Telangana,34.15,59.44,21.73,7.73,0.53,45.98,59.44
2024-08-10,Ahmedabad,Gujarat,69.47,84.57,35.12,14.96,0.82,51.84,115.79
2024-08-10,Pune,Maharashtra,31.68,77.14,30.01,3,0.1,50.78,77.14
2024-08-10,Jaipur,Rajasthan,,104.79,27.33,14.19,0.78,48.53,104.79
2024-08-10,Lucknow,Uttar Pradesh,70.58,123.5,43.15,9.72,0.9,49.56,123.5
2024-08-11,Delhi,Delhi,80.58,115.65,41.29,21.35,1.13,41.38,134.3
2024-08-11,Mumbai,Maharashtra,58.97,72.94,23.18,10.82,0.69,41.33,98.28
2024-08-11,Kolkata,West Bengal,50.75,76.58,41.44,16.34,0.79,48.08,84.59
2024-08-11,Chennai,Tamil Nadu,25.1,100.25,20.64,13.47,0.45,59.81,100.25
2024-08-11,Bangalore,Karnataka,42.0,26.85,24.79,15.35,0.64,64.46,69.99
2024-08-11,Hyderabad,Telangana,12.92,56.23,12.58,18.6,0.69,54.0,56.23
2024-08-11,Ahmedabad,Gujarat,59.28,64.78,31.44,15.43,1.1,43.12,98.8
2024-08-11,Pune,Maharashtra,49.03,95.47,19.87,11.28,0.34,45.29,95.47
2024-08-11,Jaipur,Rajasthan,75.33,122.55,27.61,19.13,0.87,44.55,125.55
2024-08-11,Lucknow,Uttar Pradesh,30.92,122.55,25.91,21.17,0.96,42.45,122.55
2024-08-12,Delhi,Delhi,102.31,213.81,40.0,19.71,1.18,51.86,213.81
2024-08-12,Mumbai,Maharashtra,57.33,131.8,45.19,14.53,0.82,50.43,131.8
2024-08-12,Kolkata,West Bengal,80.17,141.6,36.49,15.59,1.3,43.21,141.6
2024-08-12,Chennai,Tamil Nadu,39.27,111.8,44.61,15.91,0.62,48.78,111.8
2024-08-12,Bangalore,Karnataka,50.04,114.63,47.43,3,0.54,62.01,114.63
2024-08-12,Hyderabad,Telangana,34.83,127.5,35.13,15.4,0.68,50.35,127.5
2024-08-12,Ahmedabad,Gujarat,76.99,179.73,44.05,16.83,1.09,46.41,179.73
2024-08-12,Pune,Maharashtra,62.6,146.91,38.88,3,0.73,48.39,146.91
2024-08-12,Jaipur,Rajasthan,88.0,201.81,44.57,11.71,1.43,49.29,201.81
2024-08-12,Lucknow,Uttar Pradesh,99.53,154.21,45.61,18.22,1.22,56.62,165.88
2024-08-13,Delhi,Delhi,113.08,194.68,42.69,18.64,1.11,54.59,194.68
2024-08-13,Mumbai,Maharashtra,57.81,110.39,34.8,9.84,0.94,48.1,110.39
2024-08-13,Kolkata,West Bengal,56.96,160.58,39.33,16.08,1.03,56.94,160.58
2024-08-13,Chennai,Tamil Nadu,31.79,109.68,28.18,16.8,0.94,56.89,109.68
2024-08-13,Bangalore,Karnataka,47.43,126.97,46.53,14.75,0.65,54.99,126.97
2024-08-13,Hyderabad,Telangana,53.6,74.3,32.58,9.51,0.99,49.68,89.34
2024-08-13,Ahmedabad,Gujarat,80.24,125.29,38.26,15.6,1.27,47.42,133.74
2024-08-13,Pune,Maharashtra,58.19,98.44,34.38,11.08,0.77,53.8,98.44
2024-08-13,Jaipur,Rajasthan,70.35,152.91,47.55,11.4,0.84,55.1,152.91
2024-08-13,Lucknow,Uttar Pradesh,113.67,192.22,47.68,19.08,1.13,48.21,192.22
2024-08-14,Delhi,Delhi,80.51,211.68,45.06,15.46,1.42,50.23,211.68
2024-08-14,Mumbai,Maharashtra,67.23,150.6,51.25,9.8,0.73,51.66,150.6
2024-08-14,Kolkata,West Bengal,73.96,128.51,49.11,18.94,1.02,44.75,128.51
2024-08-14,Chennai,Tamil Nadu,27.66,146.36,26.33,10.87,0.33,65.67,146.36
2024-08-14,Bangalore,Karnataka,44.77,78.77,35.13,13.29,0.62,59.26,78.77
2024-08-14,Hyderabad,Telangana,49.29,,45.73,13.92,0.73,57.55,82.14
2024-08-14,Ahmedabad,Gujarat,69.82,107.9,50.68,11.23,1.13,51.14,116.37
2024-08-14,Pune,Maharashtra,43.47,119.34,35.01,11.09,0.56,60.75,119.34
2024-08-14,Jaipur,Rajasthan,94.31,149.51,66.24,15.61,1.43,58.1,157.18
2024-08-14,Lucknow,Uttar Pradesh,81.01,186.66,53.47,12.25,1.37,56.37,186.66
2024-08-15,Delhi,Delhi,122.21,170.71,51.2,13.19,0.72,54.91,203.69
2024-08-15,Mumbai,Maharashtra,64.96,91.21,25.46,12.71,0.99,46.17,108.26
2024-08-15,Kolkata,West Bengal,63.75,159.44,36.38,20.74,0.68,60.15,159.44
2024-08-15,Chennai,Tamil Nadu,60.49,129.28,43.67,11.21,0.75,53.87,129.28
2024-08-15,Bangalore,Karnataka,44.22,60.73,16.15,11.19,0.69,52.0,73.69
2024-08-15,Hyderabad,Telangana,79.74,130.2,39.06,16.14,1.19,50.45,132.9
2024-08-15,Ahmedabad,Gujarat,53.84,103.8,44.13,15.77,1.13,41.62,103.8
2024-08-15,Pune,Maharashtra,48.48,102.08,26.98,19.55,0.72,61.1,102.08
2024-08-15,Jaipur,Rajasthan,81.18,173.3,44.04,20.2,1.01,45.95,173.3
2024-08-15,Lucknow,Uttar Pradesh,77.54,185.07,47.55,19.56,1.2,51.09,185.07
2024-08-16,Delhi,Delhi,72.92,184.94,48.66,15.64,1.15,57.99,184.94
2024-08-16,Mumbai,Maharashtra,52.54,98.04,46.16,10.64,0.9,40.08,98.04
2024-08-16,Kolkata,West Bengal,66.4,100.6,49.93,14.52,0.98,50.99,110.66
2024-08-16,Chennai,Tamil Nadu,73.05,125.87,32.35,5.19,0.68,67.37,125.87
2024-08-16,Bangalore,Karnataka,49.91,81.43,5,6.57,0.28,66.09,83.18
2024-08-16,Hyderabad,Telangana,57.42,93.91,38.67,8.05,0.27,47.0,95.7
2024-08-16,Ahmedabad,Gujarat,54.9,121.05,34.72,14.6,1.27,48.43,121.05
2024-08-16,Pune,Maharashtra,10,57.87,20.1,8.82,0.32,52.67,57.87
2024-08-16,Jaipur,Rajasthan,78.04,172.88,59.25,11.04,1.06,47.13,172.88
2024-08-16,Lucknow,Uttar Pradesh,79.12,177.51,58.37,14.02,1.07,43.21,177.51
2024-08-17,Delhi,Delhi,97.2,174.53,40.3,16.92,1.02,50.12,174.53
2024-08-17,Mumbai,Maharashtra,43.66,,23.87,11.51,0.81,48.22,72.76
2024-08-17,Kolkata,West Bengal,51.8,,33.66,18.8,0.6,52.95,86.33
2024-08-17,Chennai,Tamil Nadu,36.72,59.47,,7.06,0.52,67.47,67.47
2024-08-17,Bangalore,Karnataka,21.07,78.27,19.34,13.52,0.5,47.89,78.27
2024-08-17,Hyderabad,Telangana,34.03,76.33,28.78,13.9,0.61,46.54,76.33
2024-08-17,Ahmedabad,Gujarat,56.0,152.71,37.64,15.69,0.82,43.39,152.71
2024-08-17,Pune,Maharashtra,36.1,73.35,21.76,14.96,0.55,55.34,73.35
2024-08-17,Jaipur,Rajasthan,39.16,154.05,28.92,14.09,0.74,39.62,154.05
2024-08-17,Lucknow,Uttar Pradesh,79.32,154.14,32.99,10.05,1.24,47.06,154.14
2024-08-18,Delhi,Delhi,81.71,132.95,34.01,17.67,0.97,58.79,136.18
2024-08-18,Mumbai,Maharashtra,51.04,63.32,27.54,13.11,0.35,39.43,85.07
2024-08-18,Kolkata,West Bengal,,88.8,25.8,16.79,0.75,39.63,88.8
2024-08-18,Chennai,Tamil Nadu,32.7,94.63,5,12.15,0.36,58.59,94.63
2024-08-18,Bangalore,Karnataka,42.03,84.45,24.22,12.1,0.22,57.04,84.45
2024-08-18,Hyderabad,Telangana,10,79.16,12.7,11.72,0.66,52.54,79.16
2024-08-18,Ahmedabad,Gujarat,60.37,84.31,31.49,17.47,0.68,47.9,100.62
2024-08-18,Pune,Maharashtra,56.6,87.27,21.75,4.94,0.5,54.43,94.33
2024-08-18,Jaipur,Rajasthan,53.41,84.49,36.93,8.84,0.81,52.47,89.01
2024-08-18,Lucknow,Uttar Pradesh,74.81,135.57,50.84,16.54,1.14,48.58,135.57
2024-08-19,Delhi,Delhi,78.38,141.99,43.0,17.41,1.19,53.38,141.99
2024-08-19,Mumbai,Maharashtra,63.39,145.25,54.58,13.14,1.16,39.49,145.25
2024-08-19,Kolkata,West Bengal,65.91,107.12,58.19,16.3,1.06,46.1,109.84
2024-08-19,Chennai,Tamil Nadu,65.22,115.45,28.29,11.92,0.47,57.42,115.45
2024-08-19,Bangalore,Karnataka,55.04,67.16,25.27,15.81,0.27,65.08,91.73
2024-08-19,Hyderabad,Telangana,49.08,149.48,31.72,7.05,0.73,40.64,149.48
2024-08-19,Ahmedabad,Gujarat,,148.74,45.82,14.35,0.94,62.64,148.74
2024-08-19,Pune,Maharashtra,68.27,71.66,40.38,9.36,0.86,67.64,113.78
2024-08-19,Jaipur,Rajasthan,60.68,130.84,49.45,17.65,0.88,51.68,130.84
2024-08-19,Lucknow,Uttar Pradesh,74.73,165.51,29.1,13.29,0.96,41.01,165.51
2024-08-20,Delhi,Delhi,84.52,198.32,39.54,5.67,1.48,46.79,198.32
2024-08-20,Mumbai,Maharashtra,74.99,138.57,29.5,11.25,1.08,55.6,138.57
2024-08-20,Kolkata,West Bengal,,70.29,38.68,16.28,1.09,43.69,70.29
2024-08-20,Chennai,Tamil Nadu,64.33,158.75,34.8,14.02,0.85,48.03,158.75
2024-08-20,Bangalore,Karnataka,45.44,154.27,30.85,11.23,0.75,72.42,154.27
2024-08-20,Hyderabad,Telangana,21.9,128.66,23.97,13.21,0.34,57.32,128.66
2024-08-20,Ahmedabad,Gujarat,61.08,137.61,52.1,22.73,1.29,53.26,137.61
2024-08-20,Pune,Maharashtra,38.24,,31.79,7.97,0.6,66.93,66.93
2024-08-20,Jaipur,Rajasthan,68.08,164.33,34.27,10.22,1.03,49.18,164.33
2024-08-20,Lucknow,Uttar Pradesh,99.15,191.37,38.19,16.93,1.27,42.73,191.37
2024-08-21,Delhi,Delhi,71.94,167.32,54.62,15.07,1.34,54.98,167.32
2024-08-21,Mumbai,Maharashtra,46.57,109.85,39.48,5.04,0.64,50.56,109.85
2024-08-21,Kolkata,West Bengal,65.61,138.4,35.12,11.43,0.85,54.96,138.4
2024-08-21,Chennai,Tamil Nadu,12.63,83.1,9.47,3.46,0.24,63.75,83.1
2024-08-21,Bangalore,Karnataka,33.0,102.2,20.63,6.34,0.48,66.44,102.2
2024-08-21,Hyderabad,Telangana,65.62,123.58,41.62,17.23,0.96,61.97,123.58
2024-08-21,Ahmedabad,Gujarat,76.89,135.89,37.53,15.13,1.42,44.45,135.89
2024-08-21,Pune,Maharashtra,46.97,92.55,43.17,3,0.63,61.36,92.55
2024-08-21,Jaipur,Rajasthan,85.84,139.75,47.42,16.14,1.47,44.23,143.06
2024-08-21,Lucknow,Uttar Pradesh,100.62,176.51,52.37,17.09,1.25,41.54,176.51
2024-08-22,Delhi,Delhi,81.67,177.69,33.68,13.71,1.43,60.93,177.69
2024-08-22,Mumbai,Maharashtra,29.53,118.08,43.2,5.49,0.87,53.83,118.08
2024-08-22,Kolkata,West Bengal,62.83,128.25,44.31,8.49,1.02,46.32,128.25
2024-08-22,Chennai,Tamil Nadu,60.03,,24.89,8.73,0.65,53.45,100.04
2024-08-22,Bangalore,Karnataka,30.66,81.86,36.94,15.79,0.75,67.19,81.86
2024-08-22,Hyderabad,Telangana,42.39,93.97,36.79,7.55,0.64,58.61,93.97
2024-08-22,Ahmedabad,Gujarat,60.06,154.4,44.66,13.86,1.02,48.79,154.4
2024-08-22,Pune,Maharashtra,68.47,101.52,31.12,16.15,1.06,61.85,114.11
2024-08-22,Jaipur,Rajasthan,80.88,157.67,46.71,12.58,1.09,47.8,157.67
2024-08-22,Lucknow,Uttar Pradesh,75.75,189.78,49.91,7.39,1.58,51.38,189.78
2024-08-23,Delhi,Delhi,95.07,160.98,37.31,17.39,1.24,61.14,160.98
2024-08-23,Mumbai,Maharashtra,54.67,,37.57,11.03,0.97,43.61,91.11
2024-08-23,Kolkata,West Bengal,87.65,144.1,43.79,12.19,0.8,50.03,146.08
2024-08-23,Chennai,Tamil Nadu,,94.02,48.85,5.06,0.78,54.75,94.02
2024-08-23,Bangalore,Karnataka,30.84,55.18,36.39,8.35,0.57,60.29,60.29
2024-08-23,Hyderabad,Telangana,51.9,132.53,40.28,6.54,0.59,59.61,132.53
2024-08-23,Ahmedabad,Gujarat,73.35,159.56,49.85,16.97,1.41,53.21,159.56
2024-08-23,Pune,Maharashtra,42.14,102.1,34.43,13.27,0.89,57.27,102.1
2024-08-23,Jaipur,Rajasthan,71.8,,33.89,13.33,0.83,52.99,119.67
2024-08-23,Lucknow,Uttar Pradesh,97.26,160.7,52.53,18.15,1.0,47.51,162.09
2024-08-24,Delhi,Delhi,96.94,94.71,37.64,11.85,0.65,61.15,161.56
2024-08-24,Mumbai,Maharashtra,75.09,95.79,34.88,11.69,0.85,42.25,125.14
2024-08-24,Kolkata,West Bengal,60.84,133.37,,11.02,0.95,57.02,133.37
2024-08-24,Chennai,Tamil Nadu,57.48,76.5,5,12.62,0.26,64.9,95.81
2024-08-24,Bangalore,Karnataka,38.51,46.67,5.89,11.04,0.77,56.26,64.18
2024-08-24,Hyderabad,Telangana,48.08,107.08,11.95,14.89,0.54,45.16,107.08
2024-08-24,Ahmedabad,Gujarat,,102.22,34.85,10.72,0.6,60.62,102.22
2024-08-24,Pune,Maharashtra,50.15,64.91,28.57,8.43,0.47,58.77,83.58
2024-08-24,Jaipur,Rajasthan,53.99,127.06,26.66,10.63,0.75,56.87,127.06
2024-08-24,Lucknow,Uttar Pradesh,,156.76,,15.27,0.8,60.94,156.76
2024-08-25,Delhi,Delhi,76.07,170.09,38.9,12.04,0.93,55.27,170.09
2024-08-25,Mumbai,Maharashtra,37.52,102.91,38.96,11.26,0.6,53.35,102.91
